Level,Title,Page Number,Parent Title,Keywords,Filtered_Keywords
3,9.2.1 Memory Protection,463,9.2 Contiguous Memory Allocation,"[('memoryprotection', 0.4429), ('cpuscheduler', 0.377), ('ssizetochangedynamically', 0.3538), ('memorylogical', 0.3473), ('registerschemeprovidesaneffectivewaytoallowtheoper', 0.3431)]",[]
3,9.2.2 Memory Allocation,464,9.2.1 Memory Protection,"[('theoperatingsystemkeepsatableindicatingwhichpartsof', 0.6107), ('allocatedtothearrivingprocess', 0.5686), ('therearemanysolutionstothisproblem', 0.5582), ('nowwearereadytoturntomemoryallocation', 0.5582), ('whenmemoryislaterreleased', 0.5565)]","['theoperatingsystemkeepsatableindicatingwhichpartsof', 'allocatedtothearrivingprocess', 'therearemanysolutionstothisproblem', 'nowwearereadytoturntomemoryallocation', 'whenmemoryislaterreleased']"
3,9.2.3 Fragmentation,465,9.2.2 Memory Allocation,"[('simulationshaveshownthatbothfirstfitandbestfitarebetterthanworst', 0.4806), ('whenthereisenoughtotalmemoryspacetosatisfyarequestbuttheavailable', 0.4669), ('allocatethefirstholethatisbigenough', 0.4577), ('strategyproducesthelargestleftoverhole', 0.4512), ('fitstrategiesformemoryallocationsufferfrom', 0.4408)]","['simulationshaveshownthatbothfirstfitandbestfitarebetterthanworst', 'whenthereisenoughtotalmemoryspacetosatisfyarequestbuttheavailable', 'allocatethefirstholethatisbigenough', 'strategyproducesthelargestleftoverhole']"
2,9.3 Paging,466,9.2 Contiguous Memory Allocation,"[('fragmentationisageneralproblemincomputingthatcanoccurwherever', 0.5732), ('mitthelogicaladdressspaceofprocessestobenoncontiguous', 0.5551), ('onesolutiontotheproblemofexternalfragmentation', 0.4993), ('pagingisimplementedthroughcooperationbetweentheoperatingsystemand', 0.4715), ('producingonelargeholeofavailablememory', 0.4698)]","['fragmentationisageneralproblemincomputingthatcanoccurwherever', 'mitthelogicaladdressspaceofprocessestobenoncontiguous', 'onesolutiontotheproblemofexternalfragmentation', 'pagingisimplementedthroughcooperationbetweentheoperatingsystemand', 'producingonelargeholeofavailablememory']"
3,9.3.1 Basic Method,466,9.3 Paging,"[('fragmentationisageneralproblemincomputingthatcanoccurwherever', 0.5732), ('mitthelogicaladdressspaceofprocessestobenoncontiguous', 0.5551), ('onesolutiontotheproblemofexternalfragmentation', 0.4993), ('pagingisimplementedthroughcooperationbetweentheoperatingsystemand', 0.4715), ('producingonelargeholeofavailablememory', 0.4698)]","['fragmentationisageneralproblemincomputingthatcanoccurwherever', 'mitthelogicaladdressspaceofprocessestobenoncontiguous', 'onesolutiontotheproblemofexternalfragmentation', 'pagingisimplementedthroughcooperationbetweentheoperatingsystemand', 'producingonelargeholeofavailablememory']"
3,9.3.2 Hardware Support,471,9.3.1 Basic Method,"[('theuseofregistersforthepagetableissatisfactoryifthepagetableisrea', 0.5271), ('ithasnowayofaddressingmemoryoutsideofitspagetable', 0.4832), ('pingishiddenfromtheprogrammerandiscontrolledbytheoperatingsystem', 0.4453), ('physicaladdresseswhenevertheoperatingsystemmustmapalogicaladdress', 0.4401), ('cpuschedulerselectsaprocess', 0.44)]","['theuseofregistersforthepagetableissatisfactoryifthepagetableisrea', 'ithasnowayofaddressingmemoryoutsideofitspagetable']"
3,9.3.3 Protection,474,9.3.2 Hardware Support,"[('cpusisthereforemuchmorecomplicated', 0.6856), ('cpustodaymayprovidemultiplelevelsof', 0.6775), ('memoryprotectioninapagedenvironmentisaccomplishedbyprotectionbits', 0.6169), ('cpumusteitherwalkthroughthepage', 0.6015), ('cpusix', 0.4962)]","['cpusisthereforemuchmorecomplicated', 'cpustodaymayprovidemultiplelevelsof', 'memoryprotectioninapagedenvironmentisaccomplishedbyprotectionbits', 'cpumusteitherwalkthroughthepage', 'cpusix']"
3,9.3.4 Shared Pages,475,9.3.3 Protection,"[('onlytheaddressesfrom12288to16383areinvalid', 0.4409), ('upto12287arevalid', 0.3308), ('mostuserprocessesrequirethestandardclibrary', 0.3277), ('kbpagesizeandreflectstheinternalfragmentation', 0.2971), ('linux', 0.27)]",[]
2,9.4 Structure of the Page Table,477,9.3 Paging,"[('memoryusingsharedpages', 0.5082), ('thepagenumberisfurtherdivided', 0.4724), ('hashedpagetables', 0.4684), ('eachprocessmayneedupto4', 0.4678), ('recallthatinchapter3wedescribedsharedmemoryasamethod', 0.4431)]","['memoryusingsharedpages', 'thepagenumberisfurtherdivided', 'hashedpagetables', 'eachprocessmayneedupto4']"
3,9.4.1 Hierarchical Paging,477,9.4 Structure of the Page Table,"[('memoryusingsharedpages', 0.5082), ('thepagenumberisfurtherdivided', 0.4724), ('hashedpagetables', 0.4684), ('eachprocessmayneedupto4', 0.4678), ('recallthatinchapter3wedescribedsharedmemoryasamethod', 0.4431)]","['memoryusingsharedpages', 'thepagenumberisfurtherdivided', 'hashedpagetables', 'eachprocessmayneedupto4']"
3,9.4.2 Hashed Page Tables,479,9.4.1 Hierarchical Paging,"[('oneapproachforhandlingaddressspaceslargerthan32bitsistousea', 0.5706), ('tablep1p2', 0.4631), ('pagetablesaregenerallyconsideredinappropriate', 0.4568), ('tablep2', 0.396), ('totranslateeachlogicaladdress', 0.3668)]","['oneapproachforhandlingaddressspaceslargerthan32bitsistousea', 'tablep1p2', 'pagetablesaregenerallyconsideredinappropriate']"
3,9.4.3 Inverted Page Tables,480,9.4.2 Hashed Page Tables,"[('thepagestoredin', 0.3413), ('amountsofphysicalmemoryjusttokeeptrackofhowotherphysicalmemory', 0.2943), ('sinceprocessesreferencepagesthroughthepages', 0.2817), ('tablecpulogical', 0.278), ('hashed', 0.2702)]",[]
3,9.4.4 Oracle SPARC Solaris,481,9.4.3 Inverted Page Tables,"[('ibmwasthefirstmajorcompanytouseinverted', 0.6179), ('virtualmemoryreferencerequiresatleasttworealmemoryreads', 0.5722), ('ibmpowercpus', 0.5704), ('cpuandoperatingsystemthatare', 0.5507), ('ibmsystem', 0.5309)]","['ibmwasthefirstmajorcompanytouseinverted', 'virtualmemoryreferencerequiresatleasttworealmemoryreads', 'ibmpowercpus', 'cpuandoperatingsystemthatare', 'ibmsystem']"
2,9.5 Swapping,482,9.4 Structure of the Page Table,"[('physicaltranslationwouldtaketoolongifeachaddressrequired', 0.6999), ('tableentryforeachpage', 0.6125), ('eachentryhasabaseaddress', 0.5815), ('whenavirtualaddressreferenceoccurs', 0.5739), ('cpuimplementsa', 0.569)]","['physicaltranslationwouldtaketoolongifeachaddressrequired', 'tableentryforeachpage', 'eachentryhasabaseaddress', 'whenavirtualaddressreferenceoccurs', 'cpuimplementsa']"
3,9.5.1 Standard Swapping,483,9.5 Swapping,"[('operationmovesapagefrommemorytothebacking', 0.4214), ('isillustratedinfigure9', 0.3719), ('thisstrategystillallowsphysicalmemorytobeoversubscribed', 0.3612), ('swappingwithpagingisillus', 0.358), ('standardswappingwasusedintraditional', 0.3498)]",[]
3,9.5.2 Swapping with Paging,483,9.5.1 Standard Swapping,"[('operationmovesapagefrommemorytothebacking', 0.4214), ('isillustratedinfigure9', 0.3719), ('thisstrategystillallowsphysicalmemorytobeoversubscribed', 0.3612), ('swappingwithpagingisillus', 0.358), ('standardswappingwasusedintraditional', 0.3498)]",[]
3,9.5.3 Swapping on Mobile Systems,483,9.5.2 Swapping with Paging,"[('operationmovesapagefrommemorytothebacking', 0.4214), ('isillustratedinfigure9', 0.3719), ('thisstrategystillallowsphysicalmemorytobeoversubscribed', 0.3612), ('swappingwithpagingisillus', 0.358), ('standardswappingwasusedintraditional', 0.3498)]",[]
2,9.6 Example: Intel 32- and 64-bit Architectures,485,9.5 Swapping,"[('x86', 0.4337), ('decades', 0.4097), ('ibm', 0.3941), ('theintel8088', 0.3813), ('8086', 0.3731)]",[]
3,9.6.1 IA-32 Architecture,485,9.6 Example: Intel 32- and 64-bit Architectures,"[('x86', 0.4337), ('decades', 0.4097), ('ibm', 0.3941), ('theintel8088', 0.3813), ('8086', 0.3731)]",[]
3,9.6.2 x86-64,488,9.6.1 IA-32 Architecture,"[('extendfrom20to24bits', 0.5029), ('virtualaddressesare48bits', 0.4667), ('versionsofwindowsdesktopoperatingsystemsstillprovidesupportforonly', 0.431), ('therepresentationofthelinearaddressappearsinfigure', 0.3902), ('x86', 0.358)]","['extendfrom20to24bits', 'virtualaddressesare48bits']"
2,9.7 Example: ARMv8 Architecture,489,9.6 Example: Intel 32- and 64-bit Architectures,"[('designforitsiphoneandipadmobiledevices', 0.3543), ('armprocessors', 0.3346), ('smartphones', 0.3178), ('personalcomputer', 0.3177), ('mightthefutureoftechnologybring', 0.2894)]",[]
2,9.8 Summary,490,9.7 Example: ARMv8 Architecture,"[('order30bits', 0.5212), ('29infigure9', 0.4784), ('onewaytoallocateanaddressspacetoeachprocessisthroughtheuseof', 0.465), ('thebaseregisterholdsthesmallestlegalphysical', 0.4344), ('384', 0.4081)]","['order30bits', '29infigure9', 'onewaytoallocateanaddressspacetoeachprocessisthroughtheuseof']"
2,Practice Exercises,491,9.8 Summary,"[('approachtoallocatingmemoryistoallocatepartitionsofcontiguous', 0.6388), ('thepagenumberservesasanindexintoaper', 0.6147), ('thesepartitionsmaybeallocatedbasedonthree', 0.6135), ('hierarchicalpaginginvolvesdividingalogicaladdressintomultipleparts', 0.6107), ('swappingallowsthesystemtomovepagesbelongingtoaprocesstodisk', 0.6094)]","['approachtoallocatingmemoryistoallocatepartitionsofcontiguous', 'thepagenumberservesasanindexintoaper', 'thesepartitionsmaybeallocatedbasedonthree', 'hierarchicalpaginginvolvesdividingalogicaladdressintomultipleparts', 'swappingallowsthesystemtomovepagesbelongingtoaprocesstodisk']"
2,Further Reading,493,Practice Exercises,"[('architectureisprovidedin', 0.5452), ('describetechniquesformanaging', 0.5158), ('onlinesuperpagepromotionwith', 0.5032), ('paesupportforwindowssystems', 0.4878), ('atlas', 0.4243)]","['architectureisprovidedin', 'describetechniquesformanaging', 'onlinesuperpagepromotionwith', 'paesupportforwindowssystems']"
2,Bibliography,493,Further Reading,"[('architectureisprovidedin', 0.5452), ('describetechniquesformanaging', 0.5158), ('onlinesuperpagepromotionwith', 0.5032), ('paesupportforwindowssystems', 0.4878), ('atlas', 0.4243)]","['architectureisprovidedin', 'describetechniquesformanaging', 'onlinesuperpagepromotionwith', 'paesupportforwindowssystems']"
2,Chapter 9 Exercises,494,Bibliography,"[('howdoesthelinkerchangethebindingofinstructionsanddatatomem', 0.6792), ('possibletosetupaswapspaceusingaseparate', 0.6136), ('codesegmentisfollowedbythedatasegment', 0.6031), ('codeisstoredstartingwithasmall', 0.5776), ('15comparethememoryorganizationschemesofcontiguousmemoryallo', 0.5709)]","['howdoesthelinkerchangethebindingofinstructionsanddatatomem', 'possibletosetupaswapspaceusingaseparate', 'codesegmentisfollowedbythedatasegment', 'codeisstoredstartingwithasmall', '15comparethememoryorganizationschemesofcontiguousmemoryallo']"
2,Programming Problems,497,Chapter 9 Exercises,"[('bitvirtualaddresswitha4', 0.4707), ('28assumethatasystemhasa32', 0.4341), ('presenteddifferentalgorithms', 0.405), ('kbpagesize', 0.377), ('insection9', 0.368)]",['bitvirtualaddresswitha4']
2,Programming Projects,497,Programming Problems,"[('bitvirtualaddresswitha4', 0.4707), ('28assumethatasystemhasa32', 0.4341), ('presenteddifferentalgorithms', 0.405), ('kbpagesize', 0.377), ('insection9', 0.368)]",['bitvirtualaddresswitha4']
1,Chapter 10 Virtual Memory,501,Chapter 9 Main Memory,"[('algorithms', 0.4094), ('onemajoradvantageofthisschemeisthatpro', 0.3958), ('10chapter', 0.3918), ('anentireprocessbeinmemorybeforeitcan', 0.3846), ('multiprogramming', 0.3626)]",[]
2,10.1 Background,501,Chapter 10 Virtual Memory,"[('algorithms', 0.4094), ('onemajoradvantageofthisschemeisthatpro', 0.3958), ('10chapter', 0.3918), ('anentireprocessbeinmemorybeforeitcan', 0.3846), ('multiprogramming', 0.3626)]",[]
2,10.2 Demand Paging,504,10.1 Background,"[('isillustratedinfigure10', 0.5452), ('virtualmemoryallowsoneprocesstocreatearegionofmemorythatitcan', 0.4894), ('librarystack', 0.4689), ('considerhowanexecutableprogrammightbeloadedfromsecondarystorage', 0.4677), ('memoryaresharedbyalltheprocesses', 0.4463)]","['isillustratedinfigure10', 'virtualmemoryallowsoneprocesstocreatearegionofmemorythatitcan', 'librarystack', 'considerhowanexecutableprogrammightbeloadedfromsecondarystorage']"
3,10.2.1 Basic Concepts,505,10.2 Demand Paging,"[('analternativestrategyistoloadpagesonlyastheyareneeded', 0.5337), ('demandpagingexplains', 0.4675), ('lartoapagingsystemwithswapping', 0.4636), ('invalidbitschemedescribedinsection9', 0.4574), ('thegeneralconceptbehinddemandpag', 0.4457)]","['analternativestrategyistoloadpagesonlyastheyareneeded', 'demandpagingexplains', 'lartoapagingsystemwithswapping', 'invalidbitschemedescribedinsection9']"
3,10.2.2 Free-Frame List,508,10.2.1 Basic Concepts,"[('microcodecomputesandattemptstoaccessbothendsofbothblocks', 0.363), ('valuesarewrittenbackintomemorybeforethetrapoccurs', 0.2694), ('freeframesmustalsobeallocatedwhenthestack', 0.2651), ('ifthesourceanddestinationblocksoverlap', 0.2068), ('theothersolutionusestemporaryregisters', 0.2053)]",[]
3,10.2.3 Performance of Demand Paging,509,10.2.2 Free-Frame List,"[('demandpagingcansignificantlyaffecttheperformanceofacomputersystem', 0.5116), ('checkthatthepagereferencewaslegal', 0.5093), ('considerthepotentialsecurityimplicationsof', 0.4826), ('atwhichpointitmustberepopulated', 0.4801), ('fallsbelowacertainthreshold', 0.469)]","['demandpagingcansignificantlyaffecttheperformanceofacomputersystem', 'checkthatthepagereferencewaslegal', 'considerthepotentialsecurityimplicationsof', 'atwhichpointitmustberepopulated', 'fallsbelowacertainthreshold']"
2,10.3 Copy-on-Write,511,10.2 Demand Paging,"[('systemtogainbetterpagingthroughputisbycopyinganentirefileimageinto', 0.4594), ('thefilesystemitselfservesasthebackingstore', 0.4068), ('systemcallcreatesachildprocessthatisaduplicate', 0.4009), ('thismethodappearstobeagoodcompromiseandisusedinseveralsystems', 0.3953), ('writeisillustratedinfigures10', 0.3855)]",['systemtogainbetterpagingthroughputisbycopyinganentirefileimageinto']
2,10.4 Page Replacement,513,10.3 Copy-on-Write,"[('oalsoconsumeaconsiderableamountofmemory', 0.3037), ('considerthatsystemmemoryisnotusedonlyforholdingprogram', 0.2873), ('pagereplacementtakesthefollowingapproach', 0.2739), ('unixcommand', 0.2638), ('bestchoice', 0.2564)]",[]
3,10.4.1 Basic Page Replacement,513,10.4 Page Replacement,"[('oalsoconsumeaconsiderableamountofmemory', 0.3037), ('considerthatsystemmemoryisnotusedonlyforholdingprogram', 0.2873), ('pagereplacementtakesthefollowingapproach', 0.2739), ('unixcommand', 0.2638), ('bestchoice', 0.2564)]",[]
3,10.4.2 FIFO Page Replacement,516,10.4.1 Basic Page Replacement,"[('weexpectacurvesuchasthatinfigure10', 0.4089), ('todeterminethenumberofpagefaultsforaparticularreferencestringand', 0.3225), ('thenumberofpagefaultsdropstosomeminimal', 0.2982), ('noticethatitisnotstrictlynecessarytorecordthetimewhena', 0.2981), ('expensive', 0.2955)]",[]
3,10.4.3 Optimal Page Replacement,518,10.4.2 FIFO Page Replacement,"[('pagemustbereplacedtobringtheactivepageback', 0.449), ('algorithmwouldyieldninepagefaults', 0.383), ('asshowninfigure10', 0.3139), ('faultsforthisreferencestringversusthe', 0.2994), ('faultratemay', 0.2497)]",[]
3,10.4.4 LRU Page Replacement,519,10.4.3 Optimal Page Replacement,"[('aspage1willbethelastofthethreepagesinmemorytobereferenced', 0.3049), ('lrureplacementassociateswitheachpagethetimeofthatpage', 0.2699), ('17012030423', 0.1937), ('notknowingthatpage2isabouttobeused', 0.193), ('thenoptimalreplacementistwiceasgoodas', 0.1918)]",[]
3,10.4.5 LRU-Approximation Page Replacement,521,10.4.4 LRU Page Replacement,"[('wecangainadditionalorderinginformationbyrecordingthereferencebitsat', 0.4697), ('notmanycomputersystemsprovidesufficienthardwaresupportfortrue', 0.4632), ('wecandeterminewhichpageshavebeenusedand', 0.4317), ('referencebitforapageissetbythehardwarewheneverthatpageisreferenced', 0.4311), ('manysystemsprovidesomehelp', 0.4085)]","['wecangainadditionalorderinginformationbyrecordingthereferencebitsat', 'notmanycomputersystemsprovidesufficienthardwaresupportfortrue']"
3,10.4.6 Counting-Based Page Replacement,523,10.4.5 LRU-Approximation Page Replacement,"[('thepagewillbeneedtobewrittenouttosecondarystoragebeforeitcan', 0.5354), ('thatanactivelyusedpageshouldhavealargereferencecount', 0.5002), ('thepagewiththesmallestcountbereplaced', 0.4827), ('replacementalgorithmrequiresthat', 0.4706), ('victim0reference', 0.4542)]","['thepagewillbeneedtobewrittenouttosecondarystoragebeforeitcan', 'thatanactivelyusedpageshouldhavealargereferencecount', 'thepagewiththesmallestcountbereplaced', 'replacementalgorithmrequiresthat', 'victim0reference']"
3,10.4.7 Page-Buffering Algorithms,524,10.4.6 Counting-Based Page Replacement,"[('datawarehousesfrequentlyperformmassivesequen', 0.5329), ('pageisreadintoafreeframefromthepoolbeforethevictimiswrittenout', 0.3527), ('apagewillbecleanwhenitisselectedforreplacementandwillnotneedtobe', 0.3501), ('onesolutionistoshiftthecountsrightby1bitatregularintervals', 0.3462), ('sincetheframecontentsarenotmodifiedwhen', 0.3462)]",['datawarehousesfrequentlyperformmassivesequen']
3,10.4.8 Applications and Page Replacement,524,10.4.7 Page-Buffering Algorithms,"[('datawarehousesfrequentlyperformmassivesequen', 0.5329), ('pageisreadintoafreeframefromthepoolbeforethevictimiswrittenout', 0.3527), ('apagewillbecleanwhenitisselectedforreplacementandwillnotneedtobe', 0.3501), ('onesolutionistoshiftthecountsrightby1bitatregularintervals', 0.3462), ('sincetheframecontentsarenotmodifiedwhen', 0.3462)]",['datawarehousesfrequentlyperformmassivesequen']
2,10.5 Allocation of Frames,525,10.4 Page Replacement,"[('itwouldgenerateasequenceofpagefaults', 0.4167), ('morelikelybereadingolderpagesthan', 0.39), ('operatingsystemallocateallitsbufferandtablespacefromthefree', 0.3828), ('considerasimplecaseofasystemwith128frames', 0.376), ('all93frameswouldinitiallybeputonthefree', 0.3516)]",[]
3,10.5.1 Minimum Number of Frames,525,10.5 Allocation of Frames,"[('itwouldgenerateasequenceofpagefaults', 0.4167), ('morelikelybereadingolderpagesthan', 0.39), ('operatingsystemallocateallitsbufferandtablespacefromthefree', 0.3828), ('considerasimplecaseofasystemwith128frames', 0.376), ('all93frameswouldinitiallybeputonthefree', 0.3516)]",[]
3,10.5.2 Allocation Algorithms,526,10.5.1 Minimum Number of Frames,"[('ifthereare93framesand5processes', 0.5615), ('twoprocessesrunninginasystemwith62freeframes', 0.561), ('the3leftoverframescanbeusedasafree', 0.5445), ('ifeachofitstwooperandsmaybeindirectreferences', 0.5388), ('thenpagingrequiresatleastthreeframesperprocess', 0.5238)]","['ifthereare93framesand5processes', 'twoprocessesrunninginasystemwith62freeframes', 'the3leftoverframescanbeusedasafree', 'ifeachofitstwooperandsmaybeindirectreferences', 'thenpagingrequiresatleastthreeframesperprocess']"
